Group_1	Group_2	DE_gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
MLLT1	NTC	GMFG	3.84390080583201e-11	0.261903416859679	0.92	0.974	9.76888950794146e-07
MLLT1	NTC	PLAC8	9.40820293402762e-11	0.270305204291242	0.412	0.287	2.39100069365378e-06
MLLT1	NTC	MRPL33	1.67548403449634e-10	0.296437835360869	0.866	0.955	4.25807512526899e-06
MLLT1	NTC	RALGAPA2	5.11550676529494e-10	0.287155269998993	0.685	0.693	1.30005488933206e-05
MLLT1	NTC	ANXA2	1.11697594197314e-09	0.336331305432615	0.759	0.814	2.83868265893053e-05
MLLT1	NTC	CTSS	2.62081298260197e-09	0.292185286381547	0.61	0.591	6.66053411398464e-05
MLLT1	NTC	AFF2	2.34957671799393e-08	0.254110613293593	0.911	0.962	0.000597121427110978
MLLT1	NTC	S100A10	2.3516678275264e-08	0.250391733333662	0.767	0.848	0.000597652861687559
MLLT1	NTC	MGAT4A	3.36248359168378e-08	0.251044182932555	0.557	0.512	0.000854541579990517
MLLT1	NTC	IFI30	7.53650247459823e-07	0.314793662943705	0.693	0.723	0.0191532673889439
MLLT6	NTC	CLEC2B	1.76903586228716e-66	-0.746297596975574	0.949	0.985	4.49582774041658e-62
MLLT6	NTC	PLEK	1.9223335655212e-25	-0.26171334924611	0.998	0.99	4.88541852341558e-21
MLLT6	NTC	LINC02470	2.73827989139269e-22	-0.271658474791236	0.802	0.929	6.95906451598539e-18
MLLT6	NTC	GLO1	3.40636462415838e-22	-0.298757757478974	1	1	8.6569350558361e-18
MLLT6	NTC	CLEC2A	1.33739554980475e-20	-0.251244218317827	0.492	0.726	3.3988570502738e-16
MLLT6	NTC	CD36	1.65866738095804e-09	-0.274247514594645	0.864	0.914	4.21533728196675e-05
MLLT10	NTC	CLEC2B	1.13877027607046e-39	-0.530337327915203	0.832	0.985	2.89407077960546e-35
MLLT10	NTC	RNF220	1.76746419827466e-30	-0.409829039988694	0.91	0.987	4.49183351349523e-26
MLLT10	NTC	GLO1	2.85917764003382e-30	-0.359232678965597	0.991	1	7.26631405438194e-26
MLLT10	NTC	SRGN	2.76500310700668e-25	0.420515629235529	1	0.997	7.02697889614679e-21
MLLT10	NTC	MEIS1	9.70073308228422e-23	-0.288045108421166	0.678	0.952	2.46534430553171e-18
MLLT10	NTC	HS3ST2	1.38492033151048e-20	-0.3197188884797	0.725	0.911	3.51963653050073e-16
MLLT10	NTC	PRTN3	1.91996619416433e-20	0.690163786717815	0.928	0.891	4.87940208584924e-16
MLLT10	NTC	INPP4B	3.82416170427778e-19	-0.251128665419579	0.529	0.776	9.71872455525156e-15
MLLT10	NTC	RNASE3	2.91556770160137e-18	0.405461527243379	0.942	0.883	7.40962375684972e-14
MLLT10	NTC	FAM107B	7.81838860495575e-18	0.37130957439753	0.968	0.946	1.98696528006345e-13
MLLT10	NTC	LYZ	1.68197706737817e-17	0.43367254009947	0.955	0.926	4.27457651903488e-13
MLLT10	NTC	C12orf75	1.20733986770016e-16	-0.259952489388557	0.755	0.919	3.0683335397732e-12
MLLT10	NTC	CD36	2.20378803174498e-16	-0.312357134065847	0.733	0.914	5.60070690387668e-12
MLLT10	NTC	ELANE	3.718774858549e-15	0.49546218070627	0.996	0.992	9.45089442551642e-11
MLLT10	NTC	CTSD	1.33204695495406e-14	0.279138379190528	1	0.998	3.38526413132026e-10
MLLT10	NTC	AZU1	1.17949142980546e-11	0.412996014392645	0.991	0.979	2.9975595197076e-07
MLLT10	NTC	EMB	1.86001840668751e-10	0.268642064758261	0.861	0.865	4.72705077875563e-06
MLLT10	NTC	SLPI	1.06409932063979e-09	0.314698029314597	0.454	0.32	2.70430201347395e-05
